Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
08-Jul-21,SWAS,Treliske Hospital,108,100.00%,82,75.93%,59,54.63%,38,35.19%,30,27.78%,104.26,86.96,61.89,319.52,71.2,208.1,128.16,0.97
09-Jul-21,SWAS,Treliske Hospital,117,100.00%,72,61.54%,34,29.06%,10,8.55%,3,2.56%,25.64,12.92,3.44,108.47,25.6,51.78,49.92,0.22
10-Jul-21,SWAS,Treliske Hospital,116,100.00%,69,59.48%,45,38.79%,22,18.97%,5,4.31%,37.74,23.24,8.29,137.63,31.4,75.5,60.71,0.33
11-Jul-21,SWAS,Treliske Hospital,111,100.00%,64,57.66%,22,19.82%,1,0.90%,0,0.00%,15.09,4.45,0.19,71.13,20.69,40.07,38.28,0.14
12-Jul-21,SWAS,Treliske Hospital,136,100.00%,75,55.15%,46,33.82%,15,11.03%,5,3.68%,35.16,20.51,6.9,165.4,27.08,64.77,61.37,0.26
13-Jul-21,SWAS,Treliske Hospital,113,100.00%,93,82.30%,75,66.37%,48,42.48%,44,38.94%,144.64,123.9,94.71,321.08,90.62,225.38,170.66,1.28
14-Jul-21,SWAS,Treliske Hospital,119,100.00%,88,73.95%,70,58.82%,36,30.25%,23,19.33%,73.54,54.13,28,225.3,50.06,118.9,99.28,0.62
15-Jul-21,SWAS,Treliske Hospital,118,100.00%,93,78.81%,80,67.80%,53,44.92%,30,25.42%,104.36,82.17,48.36,236.5,66.56,156.75,130.91,0.88
16-Jul-21,SWAS,Treliske Hospital,120,100.00%,66,55.00%,35,29.17%,17,14.17%,15,12.50%,40.48,28.15,17.1,278.55,31.73,97,63.46,0.34
17-Jul-21,SWAS,Treliske Hospital,116,100.00%,66,56.90%,33,28.45%,10,8.62%,1,0.86%,24.08,12.11,3.02,103.45,24.73,55,47.81,0.21
18-Jul-21,SWAS,Treliske Hospital,125,100.00%,82,65.60%,30,24.00%,13,10.40%,11,8.80%,36.4,22.69,13.86,159.05,30.07,60.25,62.65,0.29
19-Jul-21,SWAS,Treliske Hospital,102,100.00%,59,57.84%,37,36.27%,20,19.61%,7,6.86%,41.77,29.82,15.28,271.07,36.99,76.8,62.88,0.41
20-Jul-21,SWAS,Treliske Hospital,112,100.00%,86,76.79%,68,60.71%,48,42.86%,36,32.14%,106.03,86.74,57.11,401.78,70.08,158.43,130.81,0.95
21-Jul-21,SWAS,Treliske Hospital,109,100.00%,90,82.57%,73,66.97%,42,38.53%,31,28.44%,98.75,78.71,50.77,264.52,68.14,156.32,123.79,0.91
22-Jul-21,SWAS,Treliske Hospital,117,100.00%,71,60.68%,56,47.86%,38,32.48%,28,23.93%,84.62,68.91,46.14,238.2,55.34,153.9,107.92,0.72
23-Jul-21,SWAS,Treliske Hospital,111,100.00%,80,72.07%,62,55.86%,38,34.23%,29,26.13%,97.86,80.43,55.97,385.15,66.08,172.38,122.26,0.88
24-Jul-21,SWAS,Treliske Hospital,124,100.00%,90,72.58%,69,55.65%,54,43.55%,41,33.06%,149.31,129.66,99.31,305.67,85.49,237.78,176.68,1.2
25-Jul-21,SWAS,Treliske Hospital,109,100.00%,87,79.82%,72,66.06%,51,46.79%,41,37.61%,175.65,156.03,127.25,512.2,109.9,303.23,199.66,1.61
26-Jul-21,SWAS,Treliske Hospital,98,100.00%,84,85.71%,74,75.51%,62,63.27%,52,53.06%,193.87,174.01,140,425.55,132.36,292,216.19,1.98
27-Jul-21,SWAS,Treliske Hospital,104,100.00%,83,79.81%,62,59.62%,39,37.50%,23,22.12%,71.96,53.85,29.8,225.8,55,126.73,95.34,0.69
28-Jul-21,SWAS,Treliske Hospital,102,100.00%,66,64.71%,51,50.00%,32,31.37%,22,21.57%,77.08,62.46,42.39,267.98,57.71,172.78,98.1,0.76
29-Jul-21,SWAS,Treliske Hospital,110,100.00%,91,82.73%,76,69.09%,60,54.55%,46,41.82%,128.81,107.74,74.95,260.83,84.18,187.9,154.34,1.17
30-Jul-21,SWAS,Treliske Hospital,100,100.00%,63,63.00%,36,36.00%,12,12.00%,5,5.00%,28.19,16.43,6.51,136.78,29.71,66.4,49.52,0.28
31-Jul-21,SWAS,Treliske Hospital,124,100.00%,77,62.10%,46,37.10%,14,11.29%,6,4.84%,37.25,22.61,9.34,191.8,30.22,70.37,62.45,0.3
01-Aug-21,SWAS,Treliske Hospital,122,100.00%,82,67.21%,54,44.26%,32,26.23%,22,18.03%,67.33,51.05,32.79,210.52,45.74,131.78,93,0.55
02-Aug-21,SWAS,Treliske Hospital,119,100.00%,59,49.58%,25,21.01%,15,12.61%,8,6.72%,28.98,19.11,9.37,173.87,26.23,64.78,52.02,0.24
03-Aug-21,SWAS,Treliske Hospital,110,100.00%,91,82.73%,71,64.55%,46,41.82%,38,34.55%,128.57,107.95,79.79,342.82,84.09,235,154.16,1.17
04-Aug-21,SWAS,Treliske Hospital,110,100.00%,97,88.18%,84,76.36%,69,62.73%,56,50.91%,175.65,153.1,114.9,305.37,110.07,240.43,201.79,1.6
05-Aug-21,SWAS,Treliske Hospital,103,100.00%,88,85.44%,67,65.05%,38,36.89%,25,24.27%,79.24,60.23,34.05,191,60.27,138,103.46,0.77
06-Aug-21,SWAS,Treliske Hospital,96,100.00%,60,62.50%,42,43.75%,26,27.08%,15,15.63%,52.96,40.7,24.38,230.77,45.82,119.42,73.31,0.55
07-Aug-21,SWAS,Treliske Hospital,111,100.00%,98,88.29%,85,76.58%,63,56.76%,42,37.84%,114.2,91.24,53.61,221.65,76.05,141.6,140.7,1.03
08-Aug-21,SWAS,Treliske Hospital,116,100.00%,80,68.97%,47,40.52%,29,25.00%,22,18.97%,61.32,46.03,26.47,176.7,44.39,118.37,85.82,0.53
09-Aug-21,SWAS,Treliske Hospital,100,100.00%,84,84.00%,70,70.00%,53,53.00%,46,46.00%,178.86,159.37,129.02,411.52,121.15,287.93,201.91,1.79
10-Aug-21,SWAS,Treliske Hospital,105,100.00%,77,73.33%,61,58.10%,47,44.76%,35,33.33%,100.37,83.54,56.61,236.32,70.4,180.2,123.2,0.96
11-Aug-21,SWAS,Treliske Hospital,118,100.00%,84,71.19%,61,51.69%,35,29.66%,23,19.49%,103,85.06,60.33,362.7,65.17,215.95,128.16,0.87
12-Aug-21,SWAS,Treliske Hospital,108,100.00%,85,78.70%,68,62.96%,44,40.74%,23,21.30%,77.35,58.65,30.23,163.67,56.54,123.92,101.76,0.72
13-Aug-21,SWAS,Treliske Hospital,109,100.00%,81,74.31%,62,56.88%,32,29.36%,12,11.01%,65.02,47.49,25.09,286.07,49.04,91.88,89.09,0.6
14-Aug-21,SWAS,Treliske Hospital,94,100.00%,85,90.43%,70,74.47%,48,51.06%,32,34.04%,111.65,92.92,63.94,349.95,85.82,200.05,134.45,1.19
15-Aug-21,SWAS,Treliske Hospital,109,100.00%,94,86.24%,72,66.06%,50,45.87%,33,30.28%,116.26,95.39,64.61,327.05,78.14,182.52,141.95,1.07
16-Aug-21,SWAS,Treliske Hospital,117,100.00%,99,84.62%,84,71.79%,62,52.99%,52,44.44%,195.5,172.62,136.84,584.72,114.08,361.37,222.45,1.67
17-Aug-21,SWAS,Treliske Hospital,83,100.00%,75,90.36%,66,79.52%,56,67.47%,46,55.42%,157.15,140.04,109.58,472.08,128.09,248.5,177.2,1.89
18-Aug-21,SWAS,Treliske Hospital,104,100.00%,69,66.35%,45,43.27%,31,29.81%,18,17.31%,59.06,45.03,26.98,198.5,47.07,125.55,81.59,0.57
19-Aug-21,SWAS,Treliske Hospital,105,100.00%,63,60.00%,42,40.00%,30,28.57%,15,14.29%,87.37,74.9,57.43,409.97,62.15,259.83,108.77,0.83
20-Aug-21,SWAS,Treliske Hospital,103,100.00%,71,68.93%,61,59.22%,46,44.66%,37,35.92%,155.82,139.23,111.96,446.18,103.39,291.28,177.49,1.51
21-Aug-21,SWAS,Treliske Hospital,90,100.00%,56,62.22%,34,37.78%,17,18.89%,13,14.44%,41.06,30.61,18.03,212.33,39.75,115.82,59.63,0.46
22-Aug-21,SWAS,Treliske Hospital,121,100.00%,77,63.64%,55,45.45%,34,28.10%,20,16.53%,64.01,47.61,26.27,173.78,44.48,120.62,89.71,0.53
23-Aug-21,SWAS,Treliske Hospital,126,100.00%,82,65.08%,47,37.30%,26,20.63%,18,14.29%,81.47,63.82,46.18,332.75,51.73,157.5,108.63,0.65
24-Aug-21,SWAS,Treliske Hospital,98,100.00%,74,75.51%,56,57.14%,31,31.63%,21,21.43%,65.08,49.11,28.5,204.18,53.53,131,87.43,0.66
25-Aug-21,SWAS,Treliske Hospital,117,100.00%,78,66.67%,55,47.01%,32,27.35%,22,18.80%,67.8,52.08,30.72,213.1,47.21,129.82,92.05,0.58
26-Aug-21,SWAS,Treliske Hospital,99,100.00%,75,75.76%,60,60.61%,47,47.47%,39,39.39%,107.4,90.79,65.33,238.52,78.65,183.88,129.77,1.08
27-Aug-21,SWAS,Treliske Hospital,122,100.00%,82,67.21%,51,41.80%,29,23.77%,17,13.93%,69.46,53.27,34.21,248.82,46.7,159.22,94.95,0.57
28-Aug-21,SWAS,Treliske Hospital,109,100.00%,88,80.73%,79,72.48%,61,55.96%,51,46.79%,160.65,139.72,105.69,429.73,101.87,241.38,185.07,1.47
29-Aug-21,SWAS,Treliske Hospital,114,100.00%,88,77.19%,74,64.91%,54,47.37%,39,34.21%,119.8,99.85,69.15,249.38,76.3,193.97,144.98,1.05
30-Aug-21,SWAS,Treliske Hospital,123,100.00%,94,76.42%,54,43.90%,26,21.14%,17,13.82%,57.25,39.76,20.22,289.95,41.31,106.12,84.68,0.47
31-Aug-21,SWAS,Treliske Hospital,117,100.00%,95,81.20%,86,73.50%,73,62.39%,61,52.14%,233.47,211.14,171.36,459.37,133.54,309.37,260.41,2
01-Sep-21,SWAS,Treliske Hospital,106,100.00%,95,89.62%,80,75.47%,62,58.49%,49,46.23%,136.04,114.26,79.62,251.7,91.04,187.55,160.84,1.28
02-Sep-21,SWAS,Treliske Hospital,112,100.00%,80,71.43%,53,47.32%,34,30.36%,21,18.75%,69.57,53.17,32.07,219.33,50.66,137.45,94.56,0.62
03-Sep-21,SWAS,Treliske Hospital,123,100.00%,95,77.24%,73,59.35%,44,35.77%,27,21.95%,89.94,69.33,41.71,281.33,57.45,146.68,117.77,0.73
04-Sep-21,SWAS,Treliske Hospital,109,100.00%,86,78.90%,71,65.14%,46,42.20%,25,22.94%,108.6,88.68,61.02,301.9,72.81,244.8,132.26,1
05-Sep-21,SWAS,Treliske Hospital,105,100.00%,83,79.05%,74,70.48%,59,56.19%,40,38.10%,127.2,107.56,73.8,356.58,86.17,190.72,150.8,1.21
06-Sep-21,SWAS,Treliske Hospital,103,100.00%,81,78.64%,71,68.93%,61,59.22%,51,49.51%,211.94,193.35,161.27,687.75,136.64,395.83,234.56,2.06
07-Sep-21,SWAS,Treliske Hospital,91,100.00%,84,92.31%,76,83.52%,62,68.13%,53,58.24%,181.88,161.7,127.65,400.93,134.48,287.4,203.96,2
08-Sep-21,SWAS,Treliske Hospital,98,100.00%,82,83.67%,77,78.57%,66,67.35%,57,58.16%,251.41,231.76,196.99,581.32,167.54,395.75,273.66,2.57
09-Sep-21,SWAS,Treliske Hospital,98,100.00%,88,89.80%,78,79.59%,68,69.39%,64,65.31%,268.71,248.18,212.7,664.48,178.78,419.02,292.01,2.74
10-Sep-21,SWAS,Treliske Hospital,87,100.00%,80,91.95%,77,88.51%,60,68.97%,49,56.32%,145.82,126.16,92.36,296.75,115.06,219.05,166.84,1.68
11-Sep-21,SWAS,Treliske Hospital,91,100.00%,76,83.52%,64,70.33%,48,52.75%,34,37.36%,94.49,77.14,50,286.42,75.92,168.45,115.14,1.04
12-Sep-21,SWAS,Treliske Hospital,100,100.00%,81,81.00%,71,71.00%,56,56.00%,40,40.00%,142.83,124.09,92.49,461.32,99.35,248.45,165.59,1.43
13-Sep-21,SWAS,Treliske Hospital,88,100.00%,74,84.09%,64,72.73%,52,59.09%,46,52.27%,208.17,191.43,162.77,551.23,155.52,371.13,228.1,2.37
14-Sep-21,SWAS,Treliske Hospital,83,100.00%,77,92.77%,71,85.54%,63,75.90%,56,67.47%,266.67,248.13,214.57,697.88,207.03,439.1,286.4,3.21
15-Sep-21,SWAS,Treliske Hospital,89,100.00%,76,85.39%,71,79.78%,57,64.04%,51,57.30%,224.47,206.37,173.9,645,165.31,373.87,245.21,2.52
16-Sep-21,SWAS,Treliske Hospital,99,100.00%,85,85.86%,74,74.75%,50,50.51%,43,43.43%,128.03,108.41,77.03,409.2,91.61,193.37,151.15,1.29
17-Sep-21,SWAS,Treliske Hospital,91,100.00%,72,79.12%,59,64.84%,39,42.86%,27,29.67%,77.49,61.25,35.92,201.65,64.41,139.78,97.69,0.85
18-Sep-21,SWAS,Treliske Hospital,105,100.00%,73,69.52%,57,54.29%,36,34.29%,25,23.81%,84.44,68.06,46.52,277.8,61.18,171.52,107.07,0.8
19-Sep-21,SWAS,Treliske Hospital,98,100.00%,65,66.33%,47,47.96%,29,29.59%,18,18.37%,58.69,44.94,27.34,188.78,48.5,150.03,79.22,0.6
20-Sep-21,SWAS,Treliske Hospital,120,100.00%,81,67.50%,69,57.50%,44,36.67%,32,26.67%,114.54,96.16,69.02,374,69.93,186.25,139.86,0.95
21-Sep-21,SWAS,Treliske Hospital,93,100.00%,81,87.10%,75,80.65%,65,69.89%,55,59.14%,225.07,205.7,171.04,493.18,159.03,331.23,246.5,2.42
22-Sep-21,SWAS,Treliske Hospital,76,100.00%,62,81.58%,55,72.37%,41,53.95%,38,50.00%,168.49,153.63,129.11,538.4,146.88,342.6,186.05,2.22
23-Sep-21,SWAS,Treliske Hospital,102,100.00%,88,86.27%,78,76.47%,62,60.78%,53,51.96%,169.38,149.12,114.24,363.27,113.56,234.53,193.05,1.66
24-Sep-21,SWAS,Treliske Hospital,86,100.00%,62,72.09%,50,58.14%,32,37.21%,22,25.58%,83.58,69.83,49.91,565.8,71.38,139.68,102.32,0.97
25-Sep-21,SWAS,Treliske Hospital,92,100.00%,79,85.87%,63,68.48%,44,47.83%,34,36.96%,124.37,106.84,80.37,415.12,94.83,234.88,145.41,1.35
26-Sep-21,SWAS,Treliske Hospital,103,100.00%,90,87.38%,75,72.82%,52,50.49%,27,26.21%,94.1,73.28,41.75,263.18,69.1,141.97,118.61,0.91
27-Sep-21,SWAS,Treliske Hospital,98,100.00%,50,51.02%,30,30.61%,5,5.10%,4,4.08%,22.31,12.7,5.54,226.65,24.98,51.25,40.8,0.23
28-Sep-21,SWAS,Treliske Hospital,100,100.00%,87,87.00%,73,73.00%,53,53.00%,44,44.00%,143.54,123.32,91.92,325.72,100.21,250.48,167.01,1.44
29-Sep-21,SWAS,Treliske Hospital,97,100.00%,76,78.35%,61,62.89%,40,41.24%,26,26.80%,87.4,70.38,45.52,435.47,67.28,161.8,108.77,0.9
30-Sep-21,SWAS,Treliske Hospital,113,100.00%,100,88.50%,91,80.53%,64,56.64%,40,35.40%,119.71,95.85,58.58,240.2,77.56,154.63,146.07,1.06
01-Oct-21,SWAS,Treliske Hospital,103,100.00%,54,52.43%,18,17.48%,4,3.88%,2,1.94%,14.69,5.79,1.82,105.4,20.9,39.63,35.87,0.14
02-Oct-21,SWAS,Treliske Hospital,103,100.00%,66,64.08%,43,41.75%,29,28.16%,21,20.39%,57.63,44.76,27.27,235.8,46.11,119.83,79.15,0.56
03-Oct-21,SWAS,Treliske Hospital,105,100.00%,79,75.24%,65,61.90%,49,46.67%,40,38.10%,138.62,120.71,92.69,385.8,92.56,238.18,161.98,1.32
04-Oct-21,SWAS,Treliske Hospital,101,100.00%,93,92.08%,85,84.16%,73,72.28%,61,60.40%,222.17,200.44,161.51,491.43,146.37,343.45,246.4,2.2
05-Oct-21,SWAS,Treliske Hospital,91,100.00%,77,84.62%,68,74.73%,61,67.03%,44,48.35%,160.42,141.97,109.03,609.28,119.42,253.6,181.13,1.76
06-Oct-21,SWAS,Treliske Hospital,79,100.00%,72,91.14%,63,79.75%,53,67.09%,45,56.96%,176.99,159.68,129.88,467.88,148.83,377,195.96,2.24
07-Oct-21,SWAS,Treliske Hospital,84,100.00%,79,94.05%,69,82.14%,51,60.71%,45,53.57%,129.4,110.81,81.14,275.73,107.1,212.5,149.93,1.54
08-Oct-21,SWAS,Treliske Hospital,99,100.00%,86,86.87%,71,71.72%,59,59.60%,49,49.49%,211.67,192.35,159.68,548,142.25,408.4,234.72,2.14
09-Oct-21,SWAS,Treliske Hospital,89,100.00%,80,89.89%,66,74.16%,56,62.92%,52,58.43%,169.96,151.16,121.16,468.93,128.73,271.52,190.94,1.91
10-Oct-21,SWAS,Treliske Hospital,96,100.00%,90,93.75%,80,83.33%,63,65.63%,52,54.17%,210.67,189.23,153.21,501.68,146.21,332.87,233.94,2.19
11-Oct-21,SWAS,Treliske Hospital,84,100.00%,76,90.48%,63,75.00%,53,63.10%,45,53.57%,205.23,187.71,158.54,427.37,160.84,366.1,225.17,2.44
12-Oct-21,SWAS,Treliske Hospital,84,100.00%,74,88.10%,69,82.14%,56,66.67%,52,61.90%,246.86,229.18,198.07,628.22,190.27,419.73,266.38,2.94
13-Oct-21,SWAS,Treliske Hospital,85,100.00%,79,92.94%,72,84.71%,57,67.06%,52,61.18%,172.91,153.81,122.24,434.9,136.37,282.42,193.19,2.03
14-Oct-21,SWAS,Treliske Hospital,83,100.00%,57,68.67%,39,46.99%,25,30.12%,14,16.87%,48.59,36.43,21,233.52,48.21,120.08,66.68,0.59
15-Oct-21,SWAS,Treliske Hospital,100,100.00%,66,66.00%,46,46.00%,18,18.00%,13,13.00%,56.3,42.8,27.7,386.43,46.55,114.07,77.59,0.56
16-Oct-21,SWAS,Treliske Hospital,97,100.00%,84,86.60%,74,76.29%,58,59.79%,49,50.52%,206.12,186.27,152.37,458.18,141.4,359.52,228.59,2.12
17-Oct-21,SWAS,Treliske Hospital,89,100.00%,80,89.89%,68,76.40%,54,60.67%,49,55.06%,182.58,164.21,133.5,496.47,137.21,316.47,203.53,2.05
18-Oct-21,SWAS,Treliske Hospital,91,100.00%,76,83.52%,70,76.92%,57,62.64%,46,50.55%,214.34,196.18,165.64,619.08,154.92,370.75,234.97,2.36
19-Oct-21,SWAS,Treliske Hospital,80,100.00%,68,85.00%,62,77.50%,53,66.25%,46,57.50%,211.91,195.91,166.89,603.48,172.85,426.38,230.47,2.65
20-Oct-21,SWAS,Treliske Hospital,67,100.00%,59,88.06%,54,80.60%,44,65.67%,41,61.19%,213.67,199.24,174.61,663.32,205.33,552.65,229.28,3.19
21-Oct-21,SWAS,Treliske Hospital,66,100.00%,57,86.36%,51,77.27%,46,69.70%,42,63.64%,214.24,200.66,176.37,659.35,208.91,436.37,229.8,3.25
22-Oct-21,SWAS,Treliske Hospital,79,100.00%,73,92.41%,64,81.01%,55,69.62%,50,63.29%,195.73,178.64,149.43,475.9,163.04,383.17,214.68,2.48
23-Oct-21,SWAS,Treliske Hospital,95,100.00%,88,92.63%,77,81.05%,61,64.21%,48,50.53%,183.17,162.23,128.18,457.35,130.25,322.22,206.22,1.93
24-Oct-21,SWAS,Treliske Hospital,108,100.00%,92,85.19%,78,72.22%,55,50.93%,45,41.67%,178.87,157.56,124.25,404.98,113.48,295.78,204.26,1.66
25-Oct-21,SWAS,Treliske Hospital,95,100.00%,81,85.26%,69,72.63%,59,62.11%,47,49.47%,172.07,153.36,120.87,553.18,122.56,269.68,194.06,1.81
26-Oct-21,SWAS,Treliske Hospital,94,100.00%,67,71.28%,45,47.87%,25,26.60%,18,19.15%,58.24,44.65,29.44,243.72,50.21,144.2,78.65,0.62
27-Oct-21,SWAS,Treliske Hospital,104,100.00%,74,71.15%,59,56.73%,32,30.77%,21,20.19%,80.55,63.61,42.54,321.6,59.59,154.45,103.29,0.77
28-Oct-21,SWAS,Treliske Hospital,90,100.00%,71,78.89%,57,63.33%,42,46.67%,27,30.00%,82.64,66.92,42.79,252.93,68.21,162.33,102.31,0.92
29-Oct-21,SWAS,Treliske Hospital,96,100.00%,74,77.08%,62,64.58%,40,41.67%,36,37.50%,111.78,95.06,69.05,352.07,83.62,224.45,133.8,1.16
30-Oct-21,SWAS,Treliske Hospital,80,100.00%,70,87.50%,64,80.00%,51,63.75%,47,58.75%,201.37,184.54,155.8,524.82,164.69,396.42,219.58,2.52
31-Oct-21,SWAS,Treliske Hospital,86,100.00%,82,95.35%,70,81.40%,56,65.12%,48,55.81%,217.85,198.54,166.93,481.37,166.63,378.92,238.84,2.53
01-Nov-21,SWAS,Treliske Hospital,80,100.00%,70,87.50%,63,78.75%,52,65.00%,43,53.75%,156.31,139.52,110.58,601.53,131.32,278.32,175.1,1.95
02-Nov-21,SWAS,Treliske Hospital,73,100.00%,68,93.15%,66,90.41%,56,76.71%,47,64.38%,206.37,189.49,158.79,658.18,183.88,384.58,223.73,2.83
03-Nov-21,SWAS,Treliske Hospital,86,100.00%,73,84.88%,70,81.40%,59,68.60%,50,58.14%,206.17,188.27,156.03,544.58,157.39,362.68,225.59,2.4
04-Nov-21,SWAS,Treliske Hospital,86,100.00%,80,93.02%,69,80.23%,55,63.95%,40,46.51%,139.89,121.36,91.09,491.28,112.24,258.75,160.88,1.63
05-Nov-21,SWAS,Treliske Hospital,77,100.00%,70,90.91%,62,80.52%,49,63.64%,46,59.74%,161.88,145.62,118.34,648.72,140.44,305.85,180.23,2.1
06-Nov-21,SWAS,Treliske Hospital,89,100.00%,70,78.65%,51,57.30%,39,43.82%,24,26.97%,81.68,66.09,43.76,265.25,68.59,183.75,101.75,0.92
07-Nov-21,SWAS,Treliske Hospital,106,100.00%,76,71.70%,59,55.66%,33,31.13%,20,18.87%,64.37,47.56,26.19,170,49.68,124.42,87.77,0.61
08-Nov-21,SWAS,Treliske Hospital,116,100.00%,91,78.45%,69,59.48%,51,43.97%,36,31.03%,157.36,137.25,107.1,650.18,95.14,241.33,183.93,1.36
09-Nov-21,SWAS,Treliske Hospital,77,100.00%,62,80.52%,58,75.32%,49,63.64%,43,55.84%,202.13,187.33,160.63,581,171.01,389.5,219.46,2.63
10-Nov-21,SWAS,Treliske Hospital,71,100.00%,65,91.55%,57,80.28%,49,69.01%,47,66.20%,213.9,198.46,172.48,574.87,195.19,475.48,230.97,3.01
11-Nov-21,SWAS,Treliske Hospital,84,100.00%,73,86.90%,62,73.81%,54,64.29%,49,58.33%,223.55,206.42,177.67,592.52,173.45,415.32,242.84,2.66
12-Nov-21,SWAS,Treliske Hospital,89,100.00%,75,84.27%,64,71.91%,49,55.06%,43,48.31%,145.43,128.12,100.98,397.95,111.84,249.1,165.89,1.63
13-Nov-21,SWAS,Treliske Hospital,87,100.00%,70,80.46%,64,73.56%,51,58.62%,45,51.72%,220.63,203.89,176.63,633.7,165.62,444.35,240.15,2.54
14-Nov-21,SWAS,Treliske Hospital,81,100.00%,69,85.19%,59,72.84%,45,55.56%,37,45.68%,155.57,139.39,113.78,572.92,128.85,305.32,173.94,1.92
15-Nov-21,SWAS,Treliske Hospital,88,100.00%,71,80.68%,68,77.27%,54,61.36%,49,55.68%,208.8,191.7,161.86,635.68,155.4,411.3,227.93,2.37
16-Nov-21,SWAS,Treliske Hospital,80,100.00%,70,87.50%,65,81.25%,50,62.50%,35,43.75%,139.29,122.6,93.82,422.23,118.44,278.42,157.92,1.74
17-Nov-21,SWAS,Treliske Hospital,97,100.00%,85,87.63%,73,75.26%,46,47.42%,28,28.87%,91.48,71.97,41.7,241.87,70.74,144.3,114.36,0.94
18-Nov-21,SWAS,Treliske Hospital,109,100.00%,87,79.82%,68,62.39%,36,33.03%,22,20.18%,75.29,55.46,30.25,221.67,54.64,117.52,99.27,0.69
19-Nov-21,SWAS,Treliske Hospital,102,100.00%,83,81.37%,65,63.73%,43,42.16%,26,25.49%,98.4,80.16,54.14,435.1,71.57,164.95,121.66,0.96
20-Nov-21,SWAS,Treliske Hospital,93,100.00%,81,87.10%,73,78.49%,58,62.37%,49,52.69%,198.67,179.8,146.54,443.2,142.23,339.55,220.45,2.14
21-Nov-21,SWAS,Treliske Hospital,102,100.00%,88,86.27%,78,76.47%,62,60.78%,47,46.08%,169.89,149.31,115.19,423.6,114.01,276.52,193.81,1.67
22-Nov-21,SWAS,Treliske Hospital,101,100.00%,82,81.19%,73,72.28%,53,52.48%,41,40.59%,129.93,110.73,79.6,323.25,90.48,210.92,152.31,1.29
23-Nov-21,SWAS,Treliske Hospital,100,100.00%,74,74.00%,60,60.00%,42,42.00%,29,29.00%,129.46,112.62,87.55,397.13,90.75,267.05,151.25,1.29
24-Nov-21,SWAS,Treliske Hospital,93,100.00%,74,79.57%,67,72.04%,54,58.06%,41,44.09%,121.24,103.55,73.48,317.55,91.51,197.33,141.85,1.3
25-Nov-21,SWAS,Treliske Hospital,84,100.00%,69,82.14%,59,70.24%,41,48.81%,27,32.14%,89.7,74.11,49.51,337.42,77.66,151.25,108.73,1.07
26-Nov-21,SWAS,Treliske Hospital,101,100.00%,81,80.20%,62,61.39%,44,43.56%,23,22.77%,93.18,74.89,48.4,366.67,68.59,173.43,115.46,0.92
27-Nov-21,SWAS,Treliske Hospital,83,100.00%,69,83.13%,64,77.11%,50,60.24%,41,49.40%,203.84,187.28,159.57,591.6,160.76,426.23,222.39,2.46
28-Nov-21,SWAS,Treliske Hospital,95,100.00%,80,84.21%,72,75.79%,69,72.63%,63,66.32%,295.38,276.15,241.04,543.4,200.5,439.93,317.47,3.11
29-Nov-21,SWAS,Treliske Hospital,76,100.00%,70,92.11%,65,85.53%,61,80.26%,53,69.74%,274.35,257.46,225.84,704.95,230.98,547.65,292.58,3.61
30-Nov-21,SWAS,Treliske Hospital,56,100.00%,47,83.93%,41,73.21%,37,66.07%,34,60.71%,169.58,158.77,138.95,657.45,195.04,465.87,182.04,3.03
01-Dec-21,SWAS,Treliske Hospital,67,100.00%,59,88.06%,54,80.60%,41,61.19%,35,52.24%,202.97,188.83,165.67,612.25,195.42,456.4,218.22,3.03
02-Dec-21,SWAS,Treliske Hospital,87,100.00%,78,89.66%,72,82.76%,60,68.97%,55,63.22%,157.04,137.98,104.43,394.12,122.47,239.35,177.57,1.81
03-Dec-21,SWAS,Treliske Hospital,84,100.00%,68,80.95%,61,72.62%,49,58.33%,41,48.81%,143.65,127.74,100.44,437.73,116.01,286.27,162.42,1.71
04-Dec-21,SWAS,Treliske Hospital,75,100.00%,71,94.67%,65,86.67%,55,73.33%,46,61.33%,219.9,202.66,173.1,701.77,190.53,391.92,238.16,2.93
05-Dec-21,SWAS,Treliske Hospital,93,100.00%,80,86.02%,74,79.57%,67,72.04%,60,64.52%,300.88,282.11,247.35,"1,019.92",207.82,495.67,322.12,3.24
06-Dec-21,SWAS,Treliske Hospital,74,100.00%,66,89.19%,60,81.08%,55,74.32%,51,68.92%,290.57,274.56,246.34,983.52,249.72,498.97,307.99,3.93
07-Dec-21,SWAS,Treliske Hospital,76,100.00%,64,84.21%,60,78.95%,52,68.42%,46,60.53%,234.02,218.71,191.2,717.53,198.63,417.95,251.59,3.08
08-Dec-21,SWAS,Treliske Hospital,81,100.00%,71,87.65%,65,80.25%,42,51.85%,38,46.91%,117.42,99.91,73.29,420.6,100.72,221.57,135.98,1.45
