Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
24-Dec-22,SECAmb,St Peters Hospital,58,93.55%,40,68.97%,3,5.17%,0,0.00%,0,0.00%,4.74,0.58,0,53.57,19.14,27.22,18.5,0.08
24-Dec-22,SECAmb,St Richards Hospital,58,92.06%,32,55.17%,6,10.34%,0,0.00%,0,0.00%,4.06,0.43,0,41.42,17.17,30.03,16.6,0.07
24-Dec-22,LAS,St Thomas',68,90.67%,40,58.82%,9,13.24%,1,1.47%,1,1.47%,7.95,2.74,0.5,90.12,19.98,35.3,22.65,0.12
24-Dec-22,NWAS,Stepping Hill,39,68.42%,33,84.62%,7,17.95%,0,0.00%,0,0.00%,5.03,0.93,0,50.28,22.41,35.1,14.57,0.13
24-Dec-22,SCAS,Stoke Mandeville Hospital,51,82.26%,28,54.90%,5,9.80%,1,1.96%,0,0.00%,5.44,1.29,0,60.05,19.86,28.72,16.88,0.11
24-Dec-22,NEAS,Sunderland Royal A&E,45,83.33%,29,64.44%,10,22.22%,5,11.11%,2,4.44%,9.35,7.9,5.68,117.15,26.33,73.45,19.74,0.21
24-Dec-22,NWAS,Tameside General,31,47.69%,24,77.42%,6,19.35%,3,9.68%,0,0.00%,5.43,1.89,0.25,67.18,24.7,35.38,12.76,0.18
24-Dec-22,SWAS,Torbay Hospital,54,100.00%,46,85.19%,35,64.81%,25,46.30%,19,35.19%,81.2,71,56.07,397.17,104.26,296.1,93.84,1.5
24-Dec-22,SWAS,Treliske Hospital,85,100.00%,55,64.71%,39,45.88%,17,20.00%,13,15.29%,58.11,45.93,31.87,389.13,53.3,160.25,75.51,0.68
24-Dec-22,SECAmb,Tunbridge Wells Hospital,73,94.81%,46,63.01%,7,9.59%,0,0.00%,0,0.00%,6.07,0.98,0,52.07,18.82,29.52,22.89,0.08
24-Dec-22,NEAS,Uhnd A&E,42,79.25%,30,71.43%,19,45.24%,16,38.10%,15,35.71%,44.09,43.17,42.28,313.58,76.88,230.15,53.82,1.05
24-Dec-22,WMAS,Uni Hospital Cov & War,90,76.27%,81,90.00%,47,52.22%,24,26.67%,20,22.22%,68.69,52.33,36.03,262.28,60.54,153.38,90.81,0.76
24-Dec-22,LAS,University College,40,97.56%,22,55.00%,6,15.00%,0,0.00%,0,0.00%,3.07,0.3,0,38.93,17.19,30.7,11.46,0.08
24-Dec-22,WMAS,Walsall Manor,100,95.24%,71,71.00%,25,25.00%,9,9.00%,4,4.00%,23.72,13.12,5.81,173.05,28.27,53.85,47.12,0.24
24-Dec-22,NWAS,Warrington,51,82.26%,49,96.08%,39,76.47%,27,52.94%,18,35.29%,57.7,46.84,30.48,240.88,82.58,172.95,70.2,1.13
24-Dec-22,WMAS,Warwick,42,93.33%,38,90.48%,14,33.33%,10,23.81%,8,19.05%,24.69,18.51,13.42,213.05,50.16,151.93,35.11,0.59
24-Dec-22,EEAST,Watford General Hospital,36,43.37%,36,100.00%,27,75.00%,18,50.00%,13,36.11%,36.71,29.02,18.44,295.93,76.19,167.42,45.71,1.02
24-Dec-22,NWAS,West Cumberland,19,63.33%,10,52.63%,3,15.79%,0,0.00%,0,0.00%,1.71,0.24,0,36.23,18.42,35.05,5.83,0.09
24-Dec-22,LAS,West Middlesex,61,96.83%,24,39.34%,2,3.28%,0,0.00%,0,0.00%,2.67,0.05,0,31.85,14.68,23.42,14.93,0.04
24-Dec-22,EEAST,West Suffolk Hospital,51,92.73%,40,78.43%,22,43.14%,9,17.65%,6,11.76%,25.36,18.68,12.26,215.4,43.83,95.78,37.26,0.5
24-Dec-22,SWAS,Weston General Hospital,33,100.00%,31,93.94%,23,69.70%,20,60.61%,19,57.58%,115.49,108.77,98.12,662.2,224.53,518.22,123.49,3.5
24-Dec-22,SCAS,Wexham Park Hospital,72,91.14%,42,58.33%,11,15.28%,1,1.39%,1,1.39%,10.47,4.38,2.23,193.77,21.98,35.82,26.38,0.15
24-Dec-22,LAS,Whipps Cross,42,72.41%,33,78.57%,27,64.29%,17,40.48%,12,28.57%,39.66,32.29,22.23,311.82,70.73,192.28,49.51,0.94
24-Dec-22,NWAS,Whiston,44,78.57%,37,84.09%,22,50.00%,14,31.82%,9,20.45%,36,28.72,20.53,490.52,63.49,155.82,46.56,0.82
24-Dec-22,LAS,Whittington,32,91.43%,19,59.38%,3,9.38%,0,0.00%,0,0.00%,3.32,0.77,0,50.98,18.57,29.9,9.9,0.1
24-Dec-22,SECAmb,William Harvey Hospital,91,93.81%,73,80.22%,32,35.16%,0,0.00%,0,0.00%,17.8,5.46,0,58.3,25.9,45.53,39.28,0.2
24-Dec-22,WMAS,Worcestershire Royal,65,85.53%,48,73.85%,36,55.38%,24,36.92%,18,27.69%,71.16,61.31,46.29,471,79.7,231.15,86.34,1.09
24-Dec-22,SECAmb,Worthing Hospital,62,92.54%,34,54.84%,10,16.13%,1,1.61%,0,0.00%,7.6,3.52,0.44,86.5,21.04,43.55,21.75,0.12
24-Dec-22,NWAS,Wythenshawe,58,80.56%,38,65.52%,23,39.66%,9,15.52%,4,6.90%,20,12.52,5.4,137.53,34.1,83.5,32.96,0.34
24-Dec-22,SWAS,Yeovil District Hospital,39,100.00%,24,61.54%,11,28.21%,2,5.13%,1,2.56%,7.29,3.01,0.89,108.57,24.94,44.45,16.21,0.19
24-Dec-22,YAS,York District Hospital,55,80.88%,43,78.18%,37,67.27%,25,45.45%,20,36.36%,60.06,49.91,34.97,280.9,78.21,178.52,71.7,1.09
23-Dec-22,EEAST,Addenbrookes Hospital,68,93.15%,49,72.06%,23,33.82%,12,17.65%,7,10.29%,23.54,15.32,7.81,163.58,34.74,91.28,39.37,0.35
23-Dec-22,NWAS,Aintree University,50,67.57%,45,90.00%,32,64.00%,17,34.00%,13,26.00%,44.29,34.59,23.14,294.43,67.42,147.75,56.18,0.89
23-Dec-22,YAS,Airedale General Hospital,30,96.77%,18,60.00%,9,30.00%,3,10.00%,0,0.00%,5.79,2.77,0.24,67.35,23.69,55.15,11.85,0.19
23-Dec-22,WMAS,Alexandra,51,94.44%,28,54.90%,11,21.57%,3,5.88%,0,0.00%,8.23,3.89,0.38,79.73,22.79,48.62,19.37,0.16
23-Dec-22,NWAS,Arrowe Park,23,51.11%,20,86.96%,7,30.43%,1,4.35%,0,0.00%,5.53,2.05,0.5,89.83,28.58,45.5,10.95,0.24
23-Dec-22,LAS,Barnet,40,83.33%,38,95.00%,27,67.50%,13,32.50%,4,10.00%,22.96,14.53,4.1,128.77,48.89,75.35,32.59,0.57
23-Dec-22,EEAST,Barnet General Hospital,16,76.19%,16,100.00%,14,87.50%,7,43.75%,4,25.00%,11.93,8.11,3.76,108.42,59.74,107.83,15.93,0.75
23-Dec-22,YAS,Barnsley District General,55,87.30%,36,65.45%,28,50.91%,8,14.55%,0,0.00%,18.01,10.49,1.21,76.92,32.69,64.7,29.97,0.33
23-Dec-22,EEAST,Basildon & Thurrock Hospital,46,62.16%,43,93.48%,31,67.39%,27,58.70%,22,47.83%,69.3,60.41,46.18,298.85,105.37,239.13,80.78,1.51
23-Dec-22,EMAS,Bassetlaw District General Hospital,23,100.00%,18,78.26%,4,17.39%,0,0.00%,0,0.00%,6.74,1.41,0,39.55,20.96,36.82,8.04,0.29
23-Dec-22,EEAST,Bedford Hospital South Wing,43,91.49%,25,58.14%,15,34.88%,10,23.26%,8,18.60%,29.33,24.21,17.73,248.85,55.31,177.95,39.64,0.68
23-Dec-22,WMAS,Birmingham Childrens,14,63.64%,8,57.14%,2,14.29%,1,7.14%,0,0.00%,2.28,1.23,0.33,80,22.74,45.37,5.31,0.16
23-Dec-22,NWAS,Blackpool Victoria,70,88.61%,47,67.14%,17,24.29%,2,2.86%,1,1.43%,12.44,5.29,1.08,104.27,24.56,44.22,28.65,0.18
23-Dec-22,EMAS,Boston Pilgrim Hospital,55,100.00%,53,96.36%,27,49.09%,14,25.45%,9,16.36%,44.36,28.69,13.81,213,48.83,106.93,44.76,0.81
23-Dec-22,YAS,Bradford Royal Infirmary,83,95.40%,18,21.69%,8,9.64%,2,2.41%,2,2.41%,8.91,5.57,3.84,238.87,13.56,29.65,18.75,0.11
23-Dec-22,SWAS,Bristol Royal Hosp For Children,11,100.00%,4,36.36%,0,0.00%,0,0.00%,0,0.00%,0.54,0,0,27.68,14.92,24.3,2.73,0.05
23-Dec-22,SWAS,Bristol Royal Infirmary,57,100.00%,56,98.25%,52,91.23%,39,68.42%,34,59.65%,154.08,140.64,117.85,"1,573.52",177.03,363.6,168.18,2.7
23-Dec-22,EEAST,Broomfield Hospital,62,88.57%,56,90.32%,45,72.58%,33,53.23%,23,37.10%,67.87,55.63,36.59,265.38,80.01,171.28,82.68,1.09
23-Dec-22,WMAS,Burton,43,91.49%,38,88.37%,18,41.86%,6,13.95%,5,11.63%,22.01,15.21,9.42,228,45.34,87.03,32.49,0.51
23-Dec-22,YAS,Calderdale Royal Hospital,56,96.55%,30,53.57%,16,28.57%,0,0.00%,0,0.00%,8.64,3.43,0,57.65,20.54,47.22,19.17,0.15
23-Dec-22,LAS,Charing Cross,45,93.75%,8,17.78%,2,4.44%,0,0.00%,0,0.00%,1.36,0.33,0,47.32,10.99,18.77,8.25,0.03
23-Dec-22,LAS,Chelsea & Westminster,49,96.08%,26,53.06%,2,4.08%,0,0.00%,0,0.00%,2.87,0.17,0,39.22,15.98,26.55,13.05,0.06
23-Dec-22,SWAS,Cheltenham General Hospital,16,100.00%,12,75.00%,9,56.25%,2,12.50%,0,0.00%,5.66,3,0.61,80.77,35.39,75.72,9.44,0.35
23-Dec-22,EMAS,Chesterfield Royal Hospital,55,100.00%,34,61.82%,7,12.73%,0,0.00%,0,0.00%,15.24,2.42,0,40.28,19,32.7,17.42,0.28
23-Dec-22,WMAS,City (Birmingham),64,98.46%,39,60.94%,5,7.81%,0,0.00%,0,0.00%,4.93,0.83,0,47,18.12,28.02,19.33,0.08
23-Dec-22,EEAST,Colchester General Hospital,64,78.05%,58,90.63%,32,50.00%,13,20.31%,8,12.50%,38.56,26.96,16.08,248.8,50.95,122.82,54.34,0.6
23-Dec-22,SECAmb,Conquest Hospital,58,86.57%,36,62.07%,4,6.90%,0,0.00%,0,0.00%,4.07,0.57,0,47.12,17.98,27.17,17.38,0.07
23-Dec-22,NWAS,Countess Of Chester,24,64.86%,23,95.83%,19,79.17%,10,41.67%,6,25.00%,24.61,19.15,11.91,270.3,76.31,162.03,30.53,1.03
23-Dec-22,WMAS,County Hospital (Stafford),39,97.50%,30,76.92%,17,43.59%,9,23.08%,5,12.82%,18.07,12.72,6.48,156.17,41.67,96.27,27.09,0.46
23-Dec-22,LAS,Croydon University (Mayday),70,93.33%,65,92.86%,37,52.86%,20,28.57%,14,20.00%,82.54,69.55,56.4,678.28,85.38,191.9,99.61,1.18
23-Dec-22,NWAS,Cumberland Infirmary,47,87.04%,37,78.72%,18,38.30%,3,6.38%,0,0.00%,11.28,4.49,0.34,71.37,28.36,55.58,22.21,0.24
23-Dec-22,SECAmb,Darent Valley Hospital,62,93.94%,38,61.29%,1,1.61%,0,0.00%,0,0.00%,3.44,0.05,0,33.17,17.09,23.6,17.66,0.06
23-Dec-22,NEAS,Darlington Memorial A&E,35,87.50%,26,74.29%,19,54.29%,12,34.29%,9,25.71%,32.68,32.28,29.37,314.37,70.02,177.02,40.84,0.93
23-Dec-22,SWAS,Derriford Hospital,66,100.00%,56,84.85%,48,72.73%,43,65.15%,39,59.09%,393.12,379.85,357.29,"1,801.38",371.11,949.93,408.23,5.96
23-Dec-22,YAS,Doncaster Royal Infirmary,69,93.24%,54,78.26%,46,66.67%,31,44.93%,15,21.74%,55.28,42.74,23.19,250.13,61.26,121.85,70.44,0.8
23-Dec-22,SWAS,Dorset County Hospital,35,100.00%,10,28.57%,2,5.71%,0,0.00%,0,0.00%,1.09,0.36,0,43.53,11.14,18.38,6.5,0.03
23-Dec-22,LAS,Ealing,64,98.46%,47,73.44%,14,21.88%,9,14.06%,7,10.94%,26.52,19.9,14.65,205.05,38.53,128.93,41.1,0.41
23-Dec-22,SECAmb,East Surrey Hospital,86,89.58%,79,91.86%,57,66.28%,21,24.42%,7,8.14%,44.24,27.39,9.32,177.43,45.55,85.15,65.3,0.51
23-Dec-22,SECAmb,Eastbourne Dgh,50,76.92%,42,84.00%,23,46.00%,7,14.00%,1,2.00%,16.68,9.14,1.81,108.97,34.65,62.57,28.87,0.33
23-Dec-22,SECAmb,Epsom Hospital,32,96.97%,15,46.88%,3,9.38%,0,0.00%,0,0.00%,2.46,0.25,0,37.47,17.96,26.33,9.58,0.08
23-Dec-22,NWAS,Fairfield General,35,56.45%,21,60.00%,9,25.71%,3,8.57%,1,2.86%,7.45,4.05,1.49,116.37,26.16,55.75,15.26,0.21
23-Dec-22,SCAS,Frimley Park Hospital,18,81.82%,13,72.22%,2,11.11%,0,0.00%,0,0.00%,1.74,0.23,0,40.77,20.04,28.57,6.01,0.1
23-Dec-22,SECAmb,Frimley Park Hospital,51,91.07%,43,84.31%,15,29.41%,1,1.96%,0,0.00%,9.43,2.61,0.08,65.05,25.53,38.77,21.7,0.18
23-Dec-22,NWAS,Furness General,16,61.54%,8,50.00%,4,25.00%,2,12.50%,1,6.25%,3.68,2.1,0.78,93.88,27.04,72.88,7.21,0.23
23-Dec-22,WMAS,George Elliot,46,97.87%,46,100.00%,30,65.22%,7,15.22%,4,8.70%,20.42,11.1,3.19,118.17,41.63,65.03,31.92,0.44
23-Dec-22,EMAS,Glenfield General Hospital,34,100.00%,18,52.94%,4,11.76%,2,5.88%,0,0.00%,8.19,2.27,0.72,75.87,18.85,30.72,10.68,0.24
23-Dec-22,SWAS,Gloucester Royal Hospital,78,100.00%,75,96.15%,57,73.08%,37,47.44%,24,30.77%,145.87,129.56,105.52,"1,481.27",127,364.1,165.1,1.87
23-Dec-22,WMAS,Good Hope,55,90.16%,48,87.27%,36,65.45%,25,45.45%,20,36.36%,70.72,60.54,45.88,400,91.75,235.43,84.11,1.29
23-Dec-22,SWAS,Great Western Hospital,55,100.00%,43,78.18%,30,54.55%,20,36.36%,19,34.55%,58.41,49.84,37.96,290.68,77.39,194.2,70.94,1.06
23-Dec-22,EMAS,Grimsby Diana Princess Of Wales,48,100.00%,26,54.17%,5,10.42%,0,0.00%,0,0.00%,10.37,1.44,0,53.68,18.66,31.05,14.93,0.22
23-Dec-22,YAS,Harrogate District Hospital,27,75.00%,17,62.96%,7,25.93%,2,7.41%,0,0.00%,5.51,2.48,0.29,71.55,25.54,54.77,11.49,0.2
23-Dec-22,WMAS,Heartlands,105,89.74%,87,82.86%,68,64.76%,37,35.24%,26,24.76%,86.34,67.79,42.83,341.95,63.73,145.45,111.53,0.82
23-Dec-22,WMAS,Hereford County,40,85.11%,29,72.50%,11,27.50%,7,17.50%,4,10.00%,15.77,11.53,6.92,199.68,37.38,83.53,24.92,0.39
23-Dec-22,LAS,Hillingdon,53,82.81%,43,81.13%,26,49.06%,10,18.87%,4,7.55%,21.31,12.58,4.19,107.72,38.09,74.48,33.64,0.4
23-Dec-22,EEAST,Hinchingbrooke Hospital,25,83.33%,21,84.00%,18,72.00%,15,60.00%,11,44.00%,29.5,24.75,16.47,195.4,84.81,161.02,35.34,1.18
23-Dec-22,LAS,Homerton,46,97.87%,20,43.48%,4,8.70%,0,0.00%,0,0.00%,3.06,0.94,0,58.28,15.82,29.37,12.13,0.07
23-Dec-22,SCAS,Horton General Hospital,17,70.83%,11,64.71%,0,0.00%,0,0.00%,0,0.00%,0.9,0,0,26.38,17.47,23.2,4.95,0.05
23-Dec-22,YAS,Huddersfield Royal Infirmary,42,95.45%,10,23.81%,2,4.76%,0,0.00%,0,0.00%,1.55,0.39,0,47.95,11.58,22,8.11,0.04
23-Dec-22,YAS,Hull Royal Infirmary,71,79.78%,61,85.92%,49,69.01%,32,45.07%,18,25.35%,72.04,58.59,37.84,380.48,75.03,156.55,88.78,1.01
23-Dec-22,EEAST,Ipswich Hospital,62,91.18%,56,90.32%,41,66.13%,26,41.94%,20,32.26%,72.58,60.74,45.25,286.68,84.8,205.85,87.63,1.17
23-Dec-22,NEAS,James Cook A&E,25,52.08%,24,96.00%,22,88.00%,17,68.00%,15,60.00%,36.85,36.56,35.08,229.85,103.42,205.27,43.09,1.47
23-Dec-22,EEAST,James Paget Hospital,46,88.46%,43,93.48%,41,89.13%,31,67.39%,24,52.17%,88.99,78.54,59.91,397.2,130.63,322.43,100.15,1.93
23-Dec-22,SCAS,John Radcliffe Hospital,73,61.86%,36,49.32%,11,15.07%,3,4.11%,1,1.37%,10.8,5.48,1.78,142.4,21.71,27.38,26.41,0.15
23-Dec-22,EMAS,Kettering General Hospital,89,100.00%,77,86.52%,50,56.18%,11,12.36%,4,4.49%,51.63,30.34,6.39,110.88,37.66,62.25,55.86,0.58
23-Dec-22,LAS,King Georges; Ilford,31,68.89%,30,96.77%,23,74.19%,8,25.81%,4,12.90%,20.61,13.84,6.95,231.5,54.4,97.23,28.11,0.66
23-Dec-22,LAS,Kings College,86,89.58%,70,81.40%,48,55.81%,20,23.26%,11,12.79%,71.14,56.58,41.25,468.22,63.73,145.7,91.35,0.83
23-Dec-22,EMAS,Kings Mill Hospital,107,100.00%,69,64.49%,8,7.48%,0,0.00%,0,0.00%,26.85,2.37,0,40.4,19.19,28.57,34.22,0.25
23-Dec-22,LAS,Kingston,63,94.03%,51,80.95%,26,41.27%,16,25.40%,8,12.70%,27.98,18.67,8.93,174.95,40.63,95.77,42.66,0.44
23-Dec-22,YAS,Leeds General Infirmary,58,98.31%,9,15.52%,2,3.45%,0,0.00%,0,0.00%,1.05,0.15,0,35.35,9.22,16.62,8.91,0.02
23-Dec-22,EMAS,Leicester Royal Infirmary,154,100.00%,132,85.71%,91,59.09%,38,24.68%,20,12.99%,132.55,94.33,50.34,407,53.83,111.18,138.15,0.86
23-Dec-22,NWAS,Leighton,21,44.68%,20,95.24%,5,23.81%,0,0.00%,0,0.00%,4,1.04,0,45.25,26.11,41.83,9.14,0.19
23-Dec-22,LAS,Lewisham,51,94.44%,39,76.47%,17,33.33%,6,11.76%,4,7.84%,18.3,10.84,5.57,188.98,35.1,60.02,29.84,0.36
23-Dec-22,EMAS,Lincoln County Hospital,87,100.00%,80,91.95%,51,58.62%,25,28.74%,17,19.54%,79.75,54.25,31.34,199,56.82,135.77,82.39,0.92
23-Dec-22,EEAST,Lister Hospital,48,75.00%,48,100.00%,44,91.67%,30,62.50%,24,50.00%,73.22,61.59,42.32,340.9,106.52,223.27,85.22,1.53
23-Dec-22,EEAST,Luton And Dunstable Hospital,61,87.14%,48,78.69%,29,47.54%,14,22.95%,12,19.67%,35.29,26.43,17.52,264.08,48.76,116.22,49.57,0.58
23-Dec-22,NWAS,Macclesfield General,15,39.47%,15,100.00%,9,60.00%,4,26.67%,2,13.33%,8.51,5.61,2.41,134.43,49.04,100.7,12.26,0.57
23-Dec-22,SECAmb,Maidstone Hospital,43,95.56%,33,76.74%,1,2.33%,0,0.00%,0,0.00%,3.09,0.09,0,35.45,18.84,26.72,13.5,0.07
23-Dec-22,NWAS,Manchester Royal Infirmary,46,74.19%,35,76.09%,18,39.13%,11,23.91%,7,15.22%,23.35,16.89,10.62,188.47,44.69,125.3,34.26,0.51
23-Dec-22,SECAmb,Medway Maritime Hospital,101,95.28%,31,30.69%,1,0.99%,0,0.00%,0,0.00%,2.03,0.12,0,37.33,13.15,19.25,22.14,0.02
23-Dec-22,SCAS,Milton Keynes General Hospital,50,64.94%,40,80.00%,14,28.00%,8,16.00%,3,6.00%,16.58,10.26,5.39,151.13,34.33,58.95,28.61,0.33
23-Dec-22,SWAS,Musgrove Park Hospital,72,100.00%,63,87.50%,52,72.22%,41,56.94%,36,50.00%,118.69,104.36,81.46,412.17,113.36,290.52,136.04,1.65
23-Dec-22,WMAS,New Cross,101,89.38%,77,76.24%,48,47.52%,17,16.83%,6,5.94%,39.34,23.73,9.2,176.82,37.61,66.45,63.3,0.39
23-Dec-22,WMAS,New Queen Elizabeth Hosp,100,89.29%,88,88.00%,42,42.00%,23,23.00%,14,14.00%,53.13,37.2,22.34,282.53,46.59,110.65,77.64,0.53
23-Dec-22,LAS,Newham,39,68.42%,32,82.05%,16,41.03%,5,12.82%,4,10.26%,15.65,9.53,5.97,200.07,38.33,89.38,24.92,0.4
23-Dec-22,EEAST,Norfolk & Norwich University Hospital,77,70.00%,69,89.61%,63,81.82%,51,66.23%,45,58.44%,283.98,267.58,239.91,718.95,235.79,670.37,302.59,3.69
23-Dec-22,SWAS,North Devon District Hospital,39,100.00%,30,76.92%,17,43.59%,8,20.51%,2,5.13%,14.94,9.34,3.99,170.87,37,77.43,24.05,0.38
23-Dec-22,SCAS,North Hants Hospital,61,92.42%,31,50.82%,11,18.03%,9,14.75%,1,1.64%,12.49,7.72,2.91,109.47,25.26,70.22,25.69,0.2
23-Dec-22,NWAS,North Manchester General,25,43.86%,22,88.00%,14,56.00%,10,40.00%,10,40.00%,23.25,19.05,13.33,187.02,70.27,164.28,29.28,0.93
23-Dec-22,LAS,North Middlesex,62,75.61%,58,93.55%,45,72.58%,32,51.61%,22,35.48%,86.59,73.96,55.1,530.45,98.34,234.28,101.62,1.4
23-Dec-22,NEAS,North Tees Hospital A&E,28,60.87%,25,89.29%,8,28.57%,0,0.00%,0,0.00%,5.19,3.47,0,54.72,25.91,53.57,12.09,0.19
23-Dec-22,EMAS,Northampton General Hospital,83,100.00%,73,87.95%,44,53.01%,18,21.69%,15,18.07%,121.99,102.73,81.09,726,92.73,305.6,128.27,1.47
23-Dec-22,YAS,Northern General Hospital,94,84.68%,70,74.47%,49,52.13%,37,39.36%,29,30.85%,76.68,61.77,40.72,315.05,62.64,144.47,98.13,0.82
23-Dec-22,LAS,Northwick Park,99,89.19%,70,70.71%,42,42.42%,20,20.20%,13,13.13%,51.91,37.99,22.33,256.6,44.31,106.63,73.11,0.52
23-Dec-22,EMAS,Nottingham City Hospital Campus,21,100.00%,17,80.95%,7,33.33%,3,14.29%,1,4.76%,9.89,4.57,1.79,90.22,30.1,65.55,10.53,0.47
23-Dec-22,NEAS,Nsec A&E,79,87.78%,54,68.35%,28,35.44%,2,2.53%,0,0.00%,16.37,13.97,2.03,81.18,24.74,66.17,32.57,0.21
23-Dec-22,EEAST,Peterborough City Hospital,45,86.54%,45,100.00%,29,64.44%,10,22.22%,4,8.89%,24.83,14.99,5.86,185.57,48.1,75.9,36.08,0.55
23-Dec-22,EMAS,Peterborough City Hospital,22,100.00%,20,90.91%,13,59.09%,7,31.82%,2,9.09%,17.06,11.53,3.89,148.03,48,73.48,17.6,0.78
23-Dec-22,YAS,Pinderfields General Hospital,113,95.76%,56,49.56%,24,21.24%,0,0.00%,0,0.00%,13.42,3.96,0,56.38,17.95,36.83,33.81,0.12
23-Dec-22,SWAS,Poole Hospital,64,100.00%,55,85.94%,37,57.81%,16,25.00%,12,18.75%,53.1,41.26,29.14,372.75,64.07,160.72,68.35,0.83
23-Dec-22,EEAST,Princess Alexandra Hospital,30,76.92%,28,93.33%,22,73.33%,12,40.00%,9,30.00%,31.18,25.24,16.86,278.98,77.25,228.1,38.63,1.04
23-Dec-22,WMAS,Princess Royal,47,79.66%,42,89.36%,23,48.94%,12,25.53%,6,12.77%,37.04,29.2,20.88,360,61.95,117.03,48.53,0.79
23-Dec-22,SECAmb,Princess Royal Hospital,25,75.76%,19,76.00%,6,24.00%,0,0.00%,0,0.00%,3.91,1.07,0,50.42,23.41,36.93,9.75,0.16
23-Dec-22,LAS,Princess Royal; Farnborough,59,79.73%,46,77.97%,34,57.63%,23,38.98%,18,30.51%,68.44,58.41,44.83,428.85,82.93,212.52,81.55,1.16
23-Dec-22,SCAS,Queen Alexandra Hospital,160,95.24%,108,67.50%,61,38.13%,37,23.13%,29,18.13%,148.72,129.14,106.99,392.73,69.16,280.58,184.44,0.93
23-Dec-22,NEAS,Queen Elizabeth Emrg Hub,31,77.50%,24,77.42%,20,64.52%,12,38.71%,8,25.81%,23.55,23.07,18.8,186.65,59.44,126.2,30.71,0.76
23-Dec-22,EEAST,Queen Elizabeth Hospital,40,88.89%,39,97.50%,33,82.50%,27,67.50%,22,55.00%,73,63.87,49.28,286.73,124.44,236.1,82.96,1.82
23-Dec-22,LAS,Queen Elizabeth Ii; Woolwich,66,88.00%,26,39.39%,16,24.24%,9,13.64%,6,9.09%,32.01,27.36,21.54,376.18,40.4,84.5,44.44,0.48
23-Dec-22,SECAmb,Queen Elizabeth Queen Mother Hospital,83,95.40%,65,78.31%,24,28.92%,1,1.20%,0,0.00%,14.71,4.11,0.01,60.52,24.9,41.57,34.44,0.18
23-Dec-22,EMAS,Queens Medical Centre Campus Hospital,154,100.00%,98,63.64%,35,22.73%,6,3.90%,1,0.65%,46.39,16.31,2.59,91.97,23.4,44.82,60.06,0.3
23-Dec-22,LAS,Queens; Romford - A&E,68,70.10%,65,95.59%,54,79.41%,36,52.94%,25,36.76%,109.55,94.24,71.76,566.87,111.39,256.7,126.24,1.61
23-Dec-22,YAS,Rotherham District General Hos,65,91.55%,49,75.38%,37,56.92%,30,46.15%,21,32.31%,55.98,45.59,29.38,220.1,65.05,161.05,70.47,0.86
23-Dec-22,NWAS,Royal Albert Edward Infirmary,57,85.07%,47,82.46%,31,54.39%,10,17.54%,2,3.51%,22.4,12.57,3.2,102.77,37.97,73.77,36.07,0.39
23-Dec-22,SCAS,Royal Berkshire Hospital,90,74.38%,76,84.44%,57,63.33%,29,32.22%,22,24.44%,64.31,48.18,28.15,228.88,57.24,113.4,85.87,0.71
23-Dec-22,NWAS,Royal Blackburn,87,74.36%,72,82.76%,21,24.14%,1,1.15%,0,0.00%,13.24,2.45,0.11,66.35,23.79,36.08,34.5,0.15
23-Dec-22,NWAS,Royal Bolton,49,89.09%,36,73.47%,22,44.90%,14,28.57%,6,12.24%,22.24,15.18,6.3,129.22,41.17,97.68,33.62,0.45
23-Dec-22,SWAS,Royal Bournemouth Hospital,60,100.00%,55,91.67%,45,75.00%,30,50.00%,24,40.00%,87.51,75.2,56.21,515.78,102.07,287.22,102.07,1.46
23-Dec-22,EMAS,Royal Derby Hospital,130,100.00%,119,91.54%,82,63.08%,39,30.00%,25,19.23%,116.16,80.25,41.84,260,55.58,133.48,120.41,0.89
23-Dec-22,SWAS,Royal Devon And Exeter Wonford,77,100.00%,73,94.81%,42,54.55%,11,14.29%,9,11.69%,42.98,29.11,17.18,275.05,48.24,113.9,61.91,0.56
23-Dec-22,LAS,Royal Free,42,89.36%,34,80.95%,13,30.95%,4,9.52%,2,4.76%,11.11,5.7,1.95,119.82,29.22,57.05,20.45,0.26
23-Dec-22,SCAS,Royal Hampshire County Hospital,39,95.12%,21,53.85%,10,25.64%,2,5.13%,0,0.00%,5.53,2.13,0.38,79.27,21.55,36.07,14.01,0.14
23-Dec-22,NWAS,Royal Lancaster Infirmary,39,84.78%,28,71.79%,12,30.77%,3,7.69%,1,2.56%,9.38,4.37,1.31,115.88,28.25,59.07,18.36,0.24
23-Dec-22,NWAS,Royal Liverpool University,39,56.52%,29,74.36%,23,58.97%,9,23.08%,3,7.69%,18.69,12.09,4,118.95,42.42,88.3,27.58,0.48
