Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
23-Dec-22,EEAST,Colchester General Hospital,64,78.05%,58,90.63%,32,50.00%,13,20.31%,8,12.50%,38.56,26.96,16.08,248.8,50.95,122.82,54.34,0.6
23-Dec-22,SECAmb,Conquest Hospital,58,86.57%,36,62.07%,4,6.90%,0,0.00%,0,0.00%,4.07,0.57,0,47.12,17.98,27.17,17.38,0.07
23-Dec-22,NWAS,Countess Of Chester,24,64.86%,23,95.83%,19,79.17%,10,41.67%,6,25.00%,24.61,19.15,11.91,270.3,76.31,162.03,30.53,1.03
23-Dec-22,WMAS,County Hospital (Stafford),39,97.50%,30,76.92%,17,43.59%,9,23.08%,5,12.82%,18.07,12.72,6.48,156.17,41.67,96.27,27.09,0.46
23-Dec-22,LAS,Croydon University (Mayday),70,93.33%,65,92.86%,37,52.86%,20,28.57%,14,20.00%,82.54,69.55,56.4,678.28,85.38,191.9,99.61,1.18
23-Dec-22,NWAS,Cumberland Infirmary,47,87.04%,37,78.72%,18,38.30%,3,6.38%,0,0.00%,11.28,4.49,0.34,71.37,28.36,55.58,22.21,0.24
23-Dec-22,SECAmb,Darent Valley Hospital,62,93.94%,38,61.29%,1,1.61%,0,0.00%,0,0.00%,3.44,0.05,0,33.17,17.09,23.6,17.66,0.06
23-Dec-22,NEAS,Darlington Memorial A&E,35,87.50%,26,74.29%,19,54.29%,12,34.29%,9,25.71%,32.68,32.28,29.37,314.37,70.02,177.02,40.84,0.93
23-Dec-22,SWAS,Derriford Hospital,66,100.00%,56,84.85%,48,72.73%,43,65.15%,39,59.09%,393.12,379.85,357.29,"1,801.38",371.11,949.93,408.23,5.96
23-Dec-22,YAS,Doncaster Royal Infirmary,69,93.24%,54,78.26%,46,66.67%,31,44.93%,15,21.74%,55.28,42.74,23.19,250.13,61.26,121.85,70.44,0.8
23-Dec-22,SWAS,Dorset County Hospital,35,100.00%,10,28.57%,2,5.71%,0,0.00%,0,0.00%,1.09,0.36,0,43.53,11.14,18.38,6.5,0.03
23-Dec-22,LAS,Ealing,64,98.46%,47,73.44%,14,21.88%,9,14.06%,7,10.94%,26.52,19.9,14.65,205.05,38.53,128.93,41.1,0.41
23-Dec-22,SECAmb,East Surrey Hospital,86,89.58%,79,91.86%,57,66.28%,21,24.42%,7,8.14%,44.24,27.39,9.32,177.43,45.55,85.15,65.3,0.51
23-Dec-22,SECAmb,Eastbourne Dgh,50,76.92%,42,84.00%,23,46.00%,7,14.00%,1,2.00%,16.68,9.14,1.81,108.97,34.65,62.57,28.87,0.33
23-Dec-22,SECAmb,Epsom Hospital,32,96.97%,15,46.88%,3,9.38%,0,0.00%,0,0.00%,2.46,0.25,0,37.47,17.96,26.33,9.58,0.08
23-Dec-22,NWAS,Fairfield General,35,56.45%,21,60.00%,9,25.71%,3,8.57%,1,2.86%,7.45,4.05,1.49,116.37,26.16,55.75,15.26,0.21
23-Dec-22,SCAS,Frimley Park Hospital,18,81.82%,13,72.22%,2,11.11%,0,0.00%,0,0.00%,1.74,0.23,0,40.77,20.04,28.57,6.01,0.1
23-Dec-22,SECAmb,Frimley Park Hospital,51,91.07%,43,84.31%,15,29.41%,1,1.96%,0,0.00%,9.43,2.61,0.08,65.05,25.53,38.77,21.7,0.18
23-Dec-22,NWAS,Furness General,16,61.54%,8,50.00%,4,25.00%,2,12.50%,1,6.25%,3.68,2.1,0.78,93.88,27.04,72.88,7.21,0.23
23-Dec-22,WMAS,George Elliot,46,97.87%,46,100.00%,30,65.22%,7,15.22%,4,8.70%,20.42,11.1,3.19,118.17,41.63,65.03,31.92,0.44
23-Dec-22,EMAS,Glenfield General Hospital,34,100.00%,18,52.94%,4,11.76%,2,5.88%,0,0.00%,8.19,2.27,0.72,75.87,18.85,30.72,10.68,0.24
23-Dec-22,SWAS,Gloucester Royal Hospital,78,100.00%,75,96.15%,57,73.08%,37,47.44%,24,30.77%,145.87,129.56,105.52,"1,481.27",127,364.1,165.1,1.87
23-Dec-22,WMAS,Good Hope,55,90.16%,48,87.27%,36,65.45%,25,45.45%,20,36.36%,70.72,60.54,45.88,400,91.75,235.43,84.11,1.29
23-Dec-22,SWAS,Great Western Hospital,55,100.00%,43,78.18%,30,54.55%,20,36.36%,19,34.55%,58.41,49.84,37.96,290.68,77.39,194.2,70.94,1.06
23-Dec-22,EMAS,Grimsby Diana Princess Of Wales,48,100.00%,26,54.17%,5,10.42%,0,0.00%,0,0.00%,10.37,1.44,0,53.68,18.66,31.05,14.93,0.22
23-Dec-22,YAS,Harrogate District Hospital,27,75.00%,17,62.96%,7,25.93%,2,7.41%,0,0.00%,5.51,2.48,0.29,71.55,25.54,54.77,11.49,0.2
23-Dec-22,WMAS,Heartlands,105,89.74%,87,82.86%,68,64.76%,37,35.24%,26,24.76%,86.34,67.79,42.83,341.95,63.73,145.45,111.53,0.82
23-Dec-22,WMAS,Hereford County,40,85.11%,29,72.50%,11,27.50%,7,17.50%,4,10.00%,15.77,11.53,6.92,199.68,37.38,83.53,24.92,0.39
23-Dec-22,LAS,Hillingdon,53,82.81%,43,81.13%,26,49.06%,10,18.87%,4,7.55%,21.31,12.58,4.19,107.72,38.09,74.48,33.64,0.4
23-Dec-22,EEAST,Hinchingbrooke Hospital,25,83.33%,21,84.00%,18,72.00%,15,60.00%,11,44.00%,29.5,24.75,16.47,195.4,84.81,161.02,35.34,1.18
23-Dec-22,LAS,Homerton,46,97.87%,20,43.48%,4,8.70%,0,0.00%,0,0.00%,3.06,0.94,0,58.28,15.82,29.37,12.13,0.07
23-Dec-22,SCAS,Horton General Hospital,17,70.83%,11,64.71%,0,0.00%,0,0.00%,0,0.00%,0.9,0,0,26.38,17.47,23.2,4.95,0.05
23-Dec-22,YAS,Huddersfield Royal Infirmary,42,95.45%,10,23.81%,2,4.76%,0,0.00%,0,0.00%,1.55,0.39,0,47.95,11.58,22,8.11,0.04
23-Dec-22,YAS,Hull Royal Infirmary,71,79.78%,61,85.92%,49,69.01%,32,45.07%,18,25.35%,72.04,58.59,37.84,380.48,75.03,156.55,88.78,1.01
23-Dec-22,EEAST,Ipswich Hospital,62,91.18%,56,90.32%,41,66.13%,26,41.94%,20,32.26%,72.58,60.74,45.25,286.68,84.8,205.85,87.63,1.17
23-Dec-22,NEAS,James Cook A&E,25,52.08%,24,96.00%,22,88.00%,17,68.00%,15,60.00%,36.85,36.56,35.08,229.85,103.42,205.27,43.09,1.47
23-Dec-22,EEAST,James Paget Hospital,46,88.46%,43,93.48%,41,89.13%,31,67.39%,24,52.17%,88.99,78.54,59.91,397.2,130.63,322.43,100.15,1.93
23-Dec-22,SCAS,John Radcliffe Hospital,73,61.86%,36,49.32%,11,15.07%,3,4.11%,1,1.37%,10.8,5.48,1.78,142.4,21.71,27.38,26.41,0.15
23-Dec-22,EMAS,Kettering General Hospital,89,100.00%,77,86.52%,50,56.18%,11,12.36%,4,4.49%,51.63,30.34,6.39,110.88,37.66,62.25,55.86,0.58
23-Dec-22,LAS,King Georges; Ilford,31,68.89%,30,96.77%,23,74.19%,8,25.81%,4,12.90%,20.61,13.84,6.95,231.5,54.4,97.23,28.11,0.66
23-Dec-22,LAS,Kings College,86,89.58%,70,81.40%,48,55.81%,20,23.26%,11,12.79%,71.14,56.58,41.25,468.22,63.73,145.7,91.35,0.83
23-Dec-22,EMAS,Kings Mill Hospital,107,100.00%,69,64.49%,8,7.48%,0,0.00%,0,0.00%,26.85,2.37,0,40.4,19.19,28.57,34.22,0.25
23-Dec-22,LAS,Kingston,63,94.03%,51,80.95%,26,41.27%,16,25.40%,8,12.70%,27.98,18.67,8.93,174.95,40.63,95.77,42.66,0.44
23-Dec-22,YAS,Leeds General Infirmary,58,98.31%,9,15.52%,2,3.45%,0,0.00%,0,0.00%,1.05,0.15,0,35.35,9.22,16.62,8.91,0.02
23-Dec-22,EMAS,Leicester Royal Infirmary,154,100.00%,132,85.71%,91,59.09%,38,24.68%,20,12.99%,132.55,94.33,50.34,407,53.83,111.18,138.15,0.86
23-Dec-22,NWAS,Leighton,21,44.68%,20,95.24%,5,23.81%,0,0.00%,0,0.00%,4,1.04,0,45.25,26.11,41.83,9.14,0.19
23-Dec-22,LAS,Lewisham,51,94.44%,39,76.47%,17,33.33%,6,11.76%,4,7.84%,18.3,10.84,5.57,188.98,35.1,60.02,29.84,0.36
23-Dec-22,EMAS,Lincoln County Hospital,87,100.00%,80,91.95%,51,58.62%,25,28.74%,17,19.54%,79.75,54.25,31.34,199,56.82,135.77,82.39,0.92
23-Dec-22,EEAST,Lister Hospital,48,75.00%,48,100.00%,44,91.67%,30,62.50%,24,50.00%,73.22,61.59,42.32,340.9,106.52,223.27,85.22,1.53
23-Dec-22,EEAST,Luton And Dunstable Hospital,61,87.14%,48,78.69%,29,47.54%,14,22.95%,12,19.67%,35.29,26.43,17.52,264.08,48.76,116.22,49.57,0.58
23-Dec-22,NWAS,Macclesfield General,15,39.47%,15,100.00%,9,60.00%,4,26.67%,2,13.33%,8.51,5.61,2.41,134.43,49.04,100.7,12.26,0.57
23-Dec-22,SECAmb,Maidstone Hospital,43,95.56%,33,76.74%,1,2.33%,0,0.00%,0,0.00%,3.09,0.09,0,35.45,18.84,26.72,13.5,0.07
23-Dec-22,NWAS,Manchester Royal Infirmary,46,74.19%,35,76.09%,18,39.13%,11,23.91%,7,15.22%,23.35,16.89,10.62,188.47,44.69,125.3,34.26,0.51
23-Dec-22,SECAmb,Medway Maritime Hospital,101,95.28%,31,30.69%,1,0.99%,0,0.00%,0,0.00%,2.03,0.12,0,37.33,13.15,19.25,22.14,0.02
23-Dec-22,SCAS,Milton Keynes General Hospital,50,64.94%,40,80.00%,14,28.00%,8,16.00%,3,6.00%,16.58,10.26,5.39,151.13,34.33,58.95,28.61,0.33
23-Dec-22,SWAS,Musgrove Park Hospital,72,100.00%,63,87.50%,52,72.22%,41,56.94%,36,50.00%,118.69,104.36,81.46,412.17,113.36,290.52,136.04,1.65
23-Dec-22,WMAS,New Cross,101,89.38%,77,76.24%,48,47.52%,17,16.83%,6,5.94%,39.34,23.73,9.2,176.82,37.61,66.45,63.3,0.39
23-Dec-22,WMAS,New Queen Elizabeth Hosp,100,89.29%,88,88.00%,42,42.00%,23,23.00%,14,14.00%,53.13,37.2,22.34,282.53,46.59,110.65,77.64,0.53
23-Dec-22,LAS,Newham,39,68.42%,32,82.05%,16,41.03%,5,12.82%,4,10.26%,15.65,9.53,5.97,200.07,38.33,89.38,24.92,0.4
23-Dec-22,EEAST,Norfolk & Norwich University Hospital,77,70.00%,69,89.61%,63,81.82%,51,66.23%,45,58.44%,283.98,267.58,239.91,718.95,235.79,670.37,302.59,3.69
23-Dec-22,SWAS,North Devon District Hospital,39,100.00%,30,76.92%,17,43.59%,8,20.51%,2,5.13%,14.94,9.34,3.99,170.87,37,77.43,24.05,0.38
23-Dec-22,SCAS,North Hants Hospital,61,92.42%,31,50.82%,11,18.03%,9,14.75%,1,1.64%,12.49,7.72,2.91,109.47,25.26,70.22,25.69,0.2
23-Dec-22,NWAS,North Manchester General,25,43.86%,22,88.00%,14,56.00%,10,40.00%,10,40.00%,23.25,19.05,13.33,187.02,70.27,164.28,29.28,0.93
23-Dec-22,LAS,North Middlesex,62,75.61%,58,93.55%,45,72.58%,32,51.61%,22,35.48%,86.59,73.96,55.1,530.45,98.34,234.28,101.62,1.4
23-Dec-22,NEAS,North Tees Hospital A&E,28,60.87%,25,89.29%,8,28.57%,0,0.00%,0,0.00%,5.19,3.47,0,54.72,25.91,53.57,12.09,0.19
23-Dec-22,EMAS,Northampton General Hospital,83,100.00%,73,87.95%,44,53.01%,18,21.69%,15,18.07%,121.99,102.73,81.09,726,92.73,305.6,128.27,1.47
23-Dec-22,YAS,Northern General Hospital,94,84.68%,70,74.47%,49,52.13%,37,39.36%,29,30.85%,76.68,61.77,40.72,315.05,62.64,144.47,98.13,0.82
23-Dec-22,LAS,Northwick Park,99,89.19%,70,70.71%,42,42.42%,20,20.20%,13,13.13%,51.91,37.99,22.33,256.6,44.31,106.63,73.11,0.52
23-Dec-22,EMAS,Nottingham City Hospital Campus,21,100.00%,17,80.95%,7,33.33%,3,14.29%,1,4.76%,9.89,4.57,1.79,90.22,30.1,65.55,10.53,0.47
23-Dec-22,NEAS,Nsec A&E,79,87.78%,54,68.35%,28,35.44%,2,2.53%,0,0.00%,16.37,13.97,2.03,81.18,24.74,66.17,32.57,0.21
23-Dec-22,EEAST,Peterborough City Hospital,45,86.54%,45,100.00%,29,64.44%,10,22.22%,4,8.89%,24.83,14.99,5.86,185.57,48.1,75.9,36.08,0.55
23-Dec-22,EMAS,Peterborough City Hospital,22,100.00%,20,90.91%,13,59.09%,7,31.82%,2,9.09%,17.06,11.53,3.89,148.03,48,73.48,17.6,0.78
23-Dec-22,YAS,Pinderfields General Hospital,113,95.76%,56,49.56%,24,21.24%,0,0.00%,0,0.00%,13.42,3.96,0,56.38,17.95,36.83,33.81,0.12
23-Dec-22,SWAS,Poole Hospital,64,100.00%,55,85.94%,37,57.81%,16,25.00%,12,18.75%,53.1,41.26,29.14,372.75,64.07,160.72,68.35,0.83
23-Dec-22,EEAST,Princess Alexandra Hospital,30,76.92%,28,93.33%,22,73.33%,12,40.00%,9,30.00%,31.18,25.24,16.86,278.98,77.25,228.1,38.63,1.04
23-Dec-22,WMAS,Princess Royal,47,79.66%,42,89.36%,23,48.94%,12,25.53%,6,12.77%,37.04,29.2,20.88,360,61.95,117.03,48.53,0.79
23-Dec-22,SECAmb,Princess Royal Hospital,25,75.76%,19,76.00%,6,24.00%,0,0.00%,0,0.00%,3.91,1.07,0,50.42,23.41,36.93,9.75,0.16
23-Dec-22,LAS,Princess Royal; Farnborough,59,79.73%,46,77.97%,34,57.63%,23,38.98%,18,30.51%,68.44,58.41,44.83,428.85,82.93,212.52,81.55,1.16
23-Dec-22,SCAS,Queen Alexandra Hospital,160,95.24%,108,67.50%,61,38.13%,37,23.13%,29,18.13%,148.72,129.14,106.99,392.73,69.16,280.58,184.44,0.93
23-Dec-22,NEAS,Queen Elizabeth Emrg Hub,31,77.50%,24,77.42%,20,64.52%,12,38.71%,8,25.81%,23.55,23.07,18.8,186.65,59.44,126.2,30.71,0.76
23-Dec-22,EEAST,Queen Elizabeth Hospital,40,88.89%,39,97.50%,33,82.50%,27,67.50%,22,55.00%,73,63.87,49.28,286.73,124.44,236.1,82.96,1.82
23-Dec-22,LAS,Queen Elizabeth Ii; Woolwich,66,88.00%,26,39.39%,16,24.24%,9,13.64%,6,9.09%,32.01,27.36,21.54,376.18,40.4,84.5,44.44,0.48
23-Dec-22,SECAmb,Queen Elizabeth Queen Mother Hospital,83,95.40%,65,78.31%,24,28.92%,1,1.20%,0,0.00%,14.71,4.11,0.01,60.52,24.9,41.57,34.44,0.18
23-Dec-22,EMAS,Queens Medical Centre Campus Hospital,154,100.00%,98,63.64%,35,22.73%,6,3.90%,1,0.65%,46.39,16.31,2.59,91.97,23.4,44.82,60.06,0.3
23-Dec-22,LAS,Queens; Romford - A&E,68,70.10%,65,95.59%,54,79.41%,36,52.94%,25,36.76%,109.55,94.24,71.76,566.87,111.39,256.7,126.24,1.61
23-Dec-22,YAS,Rotherham District General Hos,65,91.55%,49,75.38%,37,56.92%,30,46.15%,21,32.31%,55.98,45.59,29.38,220.1,65.05,161.05,70.47,0.86
23-Dec-22,NWAS,Royal Albert Edward Infirmary,57,85.07%,47,82.46%,31,54.39%,10,17.54%,2,3.51%,22.4,12.57,3.2,102.77,37.97,73.77,36.07,0.39
23-Dec-22,SCAS,Royal Berkshire Hospital,90,74.38%,76,84.44%,57,63.33%,29,32.22%,22,24.44%,64.31,48.18,28.15,228.88,57.24,113.4,85.87,0.71
23-Dec-22,NWAS,Royal Blackburn,87,74.36%,72,82.76%,21,24.14%,1,1.15%,0,0.00%,13.24,2.45,0.11,66.35,23.79,36.08,34.5,0.15
23-Dec-22,NWAS,Royal Bolton,49,89.09%,36,73.47%,22,44.90%,14,28.57%,6,12.24%,22.24,15.18,6.3,129.22,41.17,97.68,33.62,0.45
23-Dec-22,SWAS,Royal Bournemouth Hospital,60,100.00%,55,91.67%,45,75.00%,30,50.00%,24,40.00%,87.51,75.2,56.21,515.78,102.07,287.22,102.07,1.46
23-Dec-22,EMAS,Royal Derby Hospital,130,100.00%,119,91.54%,82,63.08%,39,30.00%,25,19.23%,116.16,80.25,41.84,260,55.58,133.48,120.41,0.89
23-Dec-22,SWAS,Royal Devon And Exeter Wonford,77,100.00%,73,94.81%,42,54.55%,11,14.29%,9,11.69%,42.98,29.11,17.18,275.05,48.24,113.9,61.91,0.56
23-Dec-22,LAS,Royal Free,42,89.36%,34,80.95%,13,30.95%,4,9.52%,2,4.76%,11.11,5.7,1.95,119.82,29.22,57.05,20.45,0.26
23-Dec-22,SCAS,Royal Hampshire County Hospital,39,95.12%,21,53.85%,10,25.64%,2,5.13%,0,0.00%,5.53,2.13,0.38,79.27,21.55,36.07,14.01,0.14
23-Dec-22,NWAS,Royal Lancaster Infirmary,39,84.78%,28,71.79%,12,30.77%,3,7.69%,1,2.56%,9.38,4.37,1.31,115.88,28.25,59.07,18.36,0.24
23-Dec-22,NWAS,Royal Liverpool University,39,56.52%,29,74.36%,23,58.97%,9,23.08%,3,7.69%,18.69,12.09,4,118.95,42.42,88.3,27.58,0.48
23-Dec-22,LAS,Royal London (Whitechapel),39,75.00%,33,84.62%,14,35.90%,0,0.00%,0,0.00%,8.26,2.5,0,54.12,26.97,46.15,17.53,0.21
23-Dec-22,NWAS,Royal Oldham,42,70.00%,35,83.33%,25,59.52%,18,42.86%,13,30.95%,48.18,40.52,29.35,282.95,83.48,208.98,58.44,1.15
23-Dec-22,NWAS,Royal Preston,48,88.89%,35,72.92%,21,43.75%,12,25.00%,5,10.42%,23.03,16.4,8.32,195.92,42.82,92.88,34.26,0.48
23-Dec-22,WMAS,Royal Shrewsbury,36,73.47%,36,100.00%,31,86.11%,22,61.11%,18,50.00%,61.81,53.25,40.71,483,118.02,226.73,70.81,1.72
23-Dec-22,WMAS,Royal Stoke Univ Hosp,84,62.69%,79,94.05%,65,77.38%,54,64.29%,49,58.33%,217.05,199.51,170.31,753,169.76,450,237.66,2.58
23-Dec-22,SECAmb,Royal Surrey County Hospital,38,88.37%,28,73.68%,6,15.79%,0,0.00%,0,0.00%,4.37,0.76,0,42.73,21.13,34.82,13.38,0.11
23-Dec-22,SECAmb,Royal Sussex County Hospital,62,86.11%,55,88.71%,39,62.90%,7,11.29%,0,0.00%,22.35,10.72,0.57,70.52,36.36,60.53,37.57,0.36
23-Dec-22,SWAS,Royal United Hospital - Bath,57,100.00%,48,84.21%,39,68.42%,29,50.88%,24,42.11%,83.89,72.98,56.34,447.45,102.04,234.1,96.94,1.47
23-Dec-22,WMAS,Russells Hall,106,92.98%,95,89.62%,66,62.26%,47,44.34%,38,35.85%,105.32,85.5,58.5,322.5,74.43,166.28,131.49,0.99
23-Dec-22,NEAS,Rvi A&E,17,22.97%,12,70.59%,6,35.29%,0,0.00%,0,0.00%,2.31,1.81,0,39.45,20,55.72,5.67,0.14
23-Dec-22,NWAS,Salford Royal,43,86.00%,10,23.26%,0,0.00%,0,0.00%,0,0.00%,0.73,0,0,25.55,12.23,19.03,8.77,0.02
23-Dec-22,SWAS,Salisbury District Hospital,34,100.00%,12,35.29%,3,8.82%,0,0.00%,0,0.00%,2.35,0.57,0,47.55,14.98,28.22,8.49,0.07
23-Dec-22,WMAS,Sandwell,84,94.38%,70,83.33%,41,48.81%,26,30.95%,17,20.24%,60.59,47.39,30.71,287,57.67,117.58,80.74,0.72
23-Dec-22,YAS,Scarborough District General Hospital,51,94.44%,34,66.67%,18,35.29%,9,17.65%,3,5.88%,15.37,9.45,3.77,123.27,31.21,74.58,26.53,0.3
23-Dec-22,EMAS,Scunthorpe General Hospital,42,100.00%,37,88.10%,27,64.29%,16,38.10%,6,14.29%,34.53,23.64,11.36,119.97,50.24,95.82,35.16,0.82
23-Dec-22,NEAS,South Tyneside Hosp A&E,30,71.43%,26,86.67%,11,36.67%,4,13.33%,4,13.33%,10.84,9.48,6.45,139.43,36.59,85.03,18.29,0.36
23-Dec-22,SCAS,Southampton General Hospital,102,82.26%,52,50.98%,6,5.88%,0,0.00%,0,0.00%,4.96,0.67,0,43.25,16.03,21.35,27.26,0.05
23-Dec-22,EEAST,Southend University Hospital,47,72.31%,42,89.36%,29,61.70%,20,42.55%,16,34.04%,64.01,55.45,43.88,449.43,96.45,269.05,75.56,1.36
23-Dec-22,SWAS,Southmead Hospital,87,100.00%,75,86.21%,61,70.11%,42,48.28%,31,35.63%,157.18,140.34,115.86,535.05,122.7,336.15,177.92,1.81
23-Dec-22,NWAS,Southport District General,33,97.06%,19,57.58%,7,21.21%,0,0.00%,0,0.00%,3.64,0.71,0,43.97,20.69,35.03,11.38,0.11
23-Dec-22,LAS,St Georges; Tooting,68,88.31%,54,79.41%,25,36.76%,10,14.71%,8,11.76%,41.63,32.09,23.46,409,50.57,118.5,57.31,0.61
23-Dec-22,LAS,St Helier,37,94.87%,31,83.78%,11,29.73%,5,13.51%,3,8.11%,12.36,7.67,4.16,160.68,34.03,78.05,20.98,0.33
23-Dec-22,YAS,St James University Hospital,103,95.37%,41,39.81%,9,8.74%,0,0.00%,0,0.00%,5.66,0.81,0,47.68,13.01,26.75,22.33,0.05
23-Dec-22,IOW,St Mary'S Hospital,47,95.92%,8,17.02%,1,2.13%,0,0.00%,0,0.00%,0.65,0.03,0,31.68,11.78,17.75,9.23,0.01
23-Dec-22,LAS,St Marys; W2,64,94.12%,44,68.75%,23,35.94%,5,7.81%,0,0.00%,14.4,6.56,0.94,81.25,26.87,53.12,28.66,0.22
23-Dec-22,SECAmb,St Peters Hospital,89,98.89%,76,85.39%,17,19.10%,1,1.12%,0,0.00%,14.06,3.28,0.11,66.5,24.12,37.17,35.78,0.16
23-Dec-22,SECAmb,St Richards Hospital,62,92.54%,44,70.97%,25,40.32%,10,16.13%,6,9.68%,22.6,14.59,6.18,135.98,35.77,79.6,36.96,0.36
23-Dec-22,LAS,St Thomas',70,88.61%,48,68.57%,20,28.57%,3,4.29%,0,0.00%,13.63,5.87,0.25,71,24.88,52.18,29.03,0.19
23-Dec-22,NWAS,Stepping Hill,45,76.27%,39,86.67%,6,13.33%,1,2.22%,0,0.00%,6.27,1.36,0.07,64.37,22.7,32.03,17.02,0.14
23-Dec-22,SCAS,Stoke Mandeville Hospital,32,38.55%,22,68.75%,7,21.88%,2,6.25%,0,0.00%,5.97,2.32,0.22,67.88,25.03,28.77,13.35,0.19
23-Dec-22,NEAS,Sunderland Royal A&E,69,76.67%,53,76.81%,23,33.33%,17,24.64%,8,11.59%,30.44,27.02,24.19,176.47,40.28,121.67,46.32,0.44
23-Dec-22,NWAS,Tameside General,40,78.43%,21,52.50%,9,22.50%,0,0.00%,0,0.00%,5.32,1.53,0,57.4,20.89,37.93,13.92,0.13
23-Dec-22,SWAS,Torbay Hospital,55,100.00%,41,74.55%,34,61.82%,26,47.27%,18,32.73%,85.26,75.86,60.91,517.13,106.48,291.22,97.61,1.55
23-Dec-22,SWAS,Treliske Hospital,68,100.00%,56,82.35%,50,73.53%,35,51.47%,22,32.35%,81.44,68.05,47.7,351.92,85.59,201.3,97,1.2
23-Dec-22,SECAmb,Tunbridge Wells Hospital,68,94.44%,36,52.94%,7,10.29%,0,0.00%,0,0.00%,5.5,1.03,0,48.93,18.04,29.52,20.44,0.08
23-Dec-22,NEAS,Uhnd A&E,47,82.46%,41,87.23%,33,70.21%,29,61.70%,24,51.06%,71.33,70.57,69.04,302.33,105.78,268.85,82.86,1.52
23-Dec-22,WMAS,Uni Hospital Cov & War,98,90.74%,85,86.73%,41,41.84%,18,18.37%,10,10.20%,48.15,32.82,19.14,223.47,44.06,93.78,71.96,0.49
23-Dec-22,LAS,University College,39,90.70%,26,66.67%,9,23.08%,0,0.00%,0,0.00%,5.5,1.3,0,56.25,21.36,38.18,13.89,0.14
23-Dec-22,WMAS,Walsall Manor,97,96.04%,61,62.89%,18,18.56%,10,10.31%,3,3.09%,19.78,10.95,3.74,147.48,25.89,59.58,41.86,0.2
23-Dec-22,NWAS,Warrington,48,87.27%,42,87.50%,39,81.25%,27,56.25%,16,33.33%,74.45,64.04,47.11,447.42,107.38,295.28,85.91,1.55
23-Dec-22,WMAS,Warwick,48,94.12%,40,83.33%,17,35.42%,10,20.83%,9,18.75%,25.63,18.8,12.79,188.33,46.53,139.52,37.22,0.53
23-Dec-22,EEAST,Watford General Hospital,46,51.11%,45,97.83%,32,69.57%,20,43.48%,10,21.74%,41.63,31.65,18.96,341.58,69.22,155.45,53.07,0.9
23-Dec-22,NWAS,West Cumberland,16,44.44%,14,87.50%,6,37.50%,3,18.75%,0,0.00%,5.16,2.81,0.98,84.45,34.19,82.23,9.12,0.32
23-Dec-22,LAS,West Middlesex,73,98.65%,40,54.79%,12,16.44%,0,0.00%,0,0.00%,8.52,2.16,0,54.25,19.93,35.15,24.25,0.12
23-Dec-22,EEAST,West Suffolk Hospital,49,83.05%,36,73.47%,14,28.57%,6,12.24%,3,6.12%,18.35,12.92,7.64,231.23,36.56,80.62,29.86,0.37
23-Dec-22,SWAS,Weston General Hospital,25,100.00%,22,88.00%,15,60.00%,9,36.00%,6,24.00%,25.49,20.79,14.64,251.55,75.66,230.1,31.53,1.02
23-Dec-22,SCAS,Wexham Park Hospital,65,60.19%,49,75.38%,24,36.92%,9,13.85%,3,4.62%,23.94,14.68,7.39,195.9,35.91,49.48,38.9,0.37
23-Dec-22,LAS,Whipps Cross,31,58.49%,30,96.77%,25,80.65%,11,35.48%,5,16.13%,27.6,20.61,12.65,446.95,68.25,98.2,35.26,0.89
23-Dec-22,NWAS,Whiston,38,64.41%,35,92.11%,23,60.53%,18,47.37%,10,26.32%,32.8,25.9,15.23,178.63,66.68,142.65,42.23,0.86
23-Dec-22,LAS,Whittington,37,86.05%,28,75.68%,12,32.43%,2,5.41%,1,2.70%,7.81,3.33,0.83,98.82,26.54,49.27,16.37,0.21
23-Dec-22,SECAmb,William Harvey Hospital,76,92.68%,53,69.74%,14,18.42%,2,2.63%,0,0.00%,10.87,3.23,0.18,68.58,22.53,39.28,28.54,0.14
23-Dec-22,WMAS,Worcestershire Royal,86,93.48%,64,74.42%,39,45.35%,24,27.91%,12,13.95%,51.86,39.47,25.14,242.8,50.08,108.95,71.78,0.6
23-Dec-22,SECAmb,Worthing Hospital,61,96.83%,31,50.82%,1,1.64%,0,0.00%,0,0.00%,3.07,0.44,0,56.22,16.15,23.55,16.42,0.05
23-Dec-22,NWAS,Wythenshawe,62,86.11%,52,83.87%,26,41.94%,6,9.68%,2,3.23%,22.76,13.56,7.12,268.07,36.39,55.67,37.6,0.37
23-Dec-22,SWAS,Yeovil District Hospital,37,100.00%,27,72.97%,18,48.65%,8,21.62%,2,5.41%,15.02,9.21,2.64,110.77,37.98,73.57,23.42,0.41
23-Dec-22,YAS,York District Hospital,48,78.69%,38,79.17%,32,66.67%,24,50.00%,20,41.67%,65.71,57.08,43.55,406.33,95.46,232.82,76.37,1.37
